"","X","Animal_Species","Animal_Species_Corrected","Animal_Family","Animal_Taxa_Type","Plant_Species","Plant_Species_Corrected","Plant_Family","Plant_Life_Form","Plant_Part_Exploited","Interaction_Type","Data_Collection","Study_Site","Lat","Long","Study_ID","Genus","spp","Interaction","meanWD","sdWD"
"91","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Klainedoxa gabonensis","Klainedoxa_gabonensis","Irvingiaceae","","Fruit","Consumption","Rumen","Makokou","0""34'N","12""552'E","16","Klainedoxa","gabonensis","Mutualistic",0.917791666666667,0.0941339098036177
"92","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Klainedoxa gabonensis","Klainedoxa_gabonensis","Irvingiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Klainedoxa","gabonensis",NA,0.917791666666667,0.0941339098036177
"93","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Mammea africana","Mammea_africana","Calophyllaceae","","Fruit","Consumption","Rumen","Makokou","0""34'N","12""552'E","16","Mammea","africana","Mutualistic",0.778604166666667,0.0941339098036177
"94","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Maprounea membranacea","Maprounea_membranacea","Euphorbiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Maprounea","membranacea",NA,0.588,0.0941339098036177
"95","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Maranthes glabra","Maranthes_glabra","Chrysobalanaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Maranthes","glabra",NA,0.830333333333333,0.0941339098036177
"96","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Musanga cecropioides","Musanga_cecropioides","Urticaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Musanga","cecropioides",NA,0.242833333333333,0.0941339098036177
"97","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Nauclea diderici","Nauclea_diderrichii","Rubiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Nauclea","diderrichii",NA,0.565472551602986,0.0941339098036177
"98","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Ongokea gore","Ongokea_gore","Olacaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Ongokea","gore",NA,0.7492,0.0941339098036177
"99","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Panda oleosa","Panda_oleosa","Pandaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Panda","oleosa",NA,0.565,0.0941339098036177
"100","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Pseudospondias longifolia","Pseudospondias_longifolia","Anacardiaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Pseudospondias","longifolia","Mutualistic",0.566013283034659,0.123401724247162
"101","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Ricinodendron heudelotii","Ricinodendron_heudelotii","Euphorbiaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Ricinodendron","heudelotii","Mutualistic",0.2106,0.0941339098036177
"102","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Scytopetalum klaineanum","Scytopetalum_klaineanum","Lecythidaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Scytopetalum","klaineanum",NA,0.625,0.0941339098036177
"103","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Solanum torvum","Solanum_torvum","Solanaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Solanum","torvum",NA,0.411857142857143,0.0941339098036177
"104","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Staudtia stipitata","Staudtia_kamerunensis","Myristicaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Staudtia","kamerunensis",NA,0.758509803921569,0.0941339098036177
"106","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Thonningia sanguinea","Thonningia_sanguinea","Balanophoraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Thonningia","sanguinea",NA,0.617656797691566,0.14357299413567
"107","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Uapaca guineensis","Uapaca_guineensis","Phyllanthaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Uapaca","guineensis",NA,0.626341558441558,0.0941339098036177
"108","Peters_Duiker","Cephalophus callipygus","Cephalophus_callipygus","Bovidae","Ruminant","Uvaria klaineana","Uvaria_klaineana","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Uvaria","klaineana",NA,0.565580530764063,0.123401724247162
"109","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Anonidium mannii","Anonidium_mannii","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Anonidium","mannii",NA,0.291,0.0941339098036177
"110","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Anopyxis klaineana","Anopyxis_klaineana","Rhizophoraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Anopyxis","klaineana",NA,0.799909090909091,0.0941339098036177
"111","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Anthocleista vogelii","Anthocleista_vogelii","Gentianaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Anthocleista","vogelii",NA,0.537777777777778,0.0941339098036177
"112","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Antrocaryon klaineanum","Antrocaryon_klaineanum","Anacardiaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Antrocaryon","klaineanum","Mutualistic",0.498788888888889,0.0941339098036177
"113","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Antrocaryon klaineanum","Antrocaryon_klaineanum","Anacardiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Antrocaryon","klaineanum",NA,0.498788888888889,0.0941339098036177
"114","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Arachis hypogaea ","Arachis_hypogaea","Fabaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Arachis","hypogaea",NA,0.702416608694313,0.123401724247162
"115","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Artabotrys le-testui","Artabotrys_le-testui","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Artabotrys","le-testui",NA,0.565580530764063,0.123401724247162
"116","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Bombax buonopozense","Bombax_buonopozense","Malvaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Bombax","buonopozense",NA,0.357515151515152,0.0941339098036177
"117","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Canarium schweinfurthii","Canarium_schweinfurthii","Burseraceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Canarium","schweinfurtii","Mutualistic",0.478005621794872,0.0941339098036177
"118","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Canarium schweinfurthii","Canarium_schweinfurthii","Burseraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Canarium","schweinfurtii",NA,0.478005621794872,0.0941339098036177
"119","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Gambeya beguei","Chrysophyllum_beguei","Sapotaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Chrysophyllum","beguei","Mutualistic",0.665168724279835,0.0941339098036177
"120","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Donella pruniformis","Donella_pruniformis","Sapotaceae","","Fruit","Predation","Rumen","Makokou","0""34'N","12""552'E","16","Chrysophyllum","pruniforme","Antagonistic",0.665168724279835,0.0941339098036177
"121","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Donella pruniformis","Donella_pruniformis","Sapotaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Chrysophyllum","pruniforme",NA,0.665168724279835,0.0941339098036177
"122","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Coelocaryon preussii","Coelocaryon_preussii","Myristicaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Coelocaryon","preussii",NA,0.49353216374269,0.0941339098036177
"123","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Coula edulis","Coula_edulis","Olacaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Coula","edulis",NA,0.894666666666667,0.0941339098036177
"124","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Ctlindropsis parvifolia","Cylindropsis_parvifolia","Apocynaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Cylindropsis","parvifolia",NA,0.592856179202742,0.123401724247162
"125","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Dacryodes buettneri","Dacryodes_buettneri","Burseraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Dacryodes","buettneri",NA,0.568825303631554,0.0941339098036177
"126","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Detarium macrocarpum","Detarium_macrocarpum","Fabaceae","","Fruit","Consumption","Rumen","Makokou","0""34'N","12""552'E","16","Detarium","macrocarpum","Mutualistic",0.7,0.0941339098036177
"128","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Duboscia macrocarpa","Duboscia_macrocarpa","Malvaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Duboscia","macrocarpa",NA,0.48873153604215,0.123401724247162
"129","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Polyalthia suaveolens","Greenwayodendron_suaveolens","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Greenwayodendron","suaveolens",NA,0.565580530764063,0.123401724247162
"130","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Hugonia planchonii","Hugonia_planchonii","Linaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Hugonia","planchonii","Mutualistic",0.84775,0.123401724247162
"131","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Hugonia planchonii","Hugonia_planchonii","Linaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Hugonia","planchonii",NA,0.84775,0.123401724247162
"132","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Hugonia platysepala","Hugonia_platysepala","Linaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Hugonia","platysepala","Mutualistic",0.84775,0.123401724247162
"133","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Hugonia platysepala","Hugonia_platysepala","Linaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Hugonia","platysepala",NA,0.84775,0.123401724247162
"134","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Hugonia spicata","Hugonia_spicata","Linaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Hugonia","spicata",NA,0.84775,0.123401724247162
"135","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Irvingia gabonensis","Irvingia_gabonensis","Irvingiaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Irvingia","gabonensis","Mutualistic",0.819569444444444,0.0941339098036177
"136","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Irvingia grandifolia","Irvingia_grandifolia","Irvingiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Irvingia","grandifolia",NA,0.819569444444444,0.0941339098036177
"137","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Klainedoxa gabonensis","Klainedoxa_gabonensis","Irvingiaceae","","Fruit","Consumption","Rumen","Makokou","0""34'N","12""552'E","16","Klainedoxa","gabonensis","Mutualistic",0.917791666666667,0.0941339098036177
"138","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Klainedoxa gabonensis","Klainedoxa_gabonensis","Irvingiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Klainedoxa","gabonensis",NA,0.917791666666667,0.0941339098036177
"139","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Mammea africana","Mammea_africana","Calophyllaceae","","Fruit","Consumption","Rumen","Makokou","0""34'N","12""552'E","16","Mammea","africana","Mutualistic",0.778604166666667,0.0941339098036177
"140","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Musanga cecropioides","Musanga_cecropioides","Urticaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Musanga","cecropioides",NA,0.242833333333333,0.0941339098036177
"141","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Nauclea diderici","Nauclea_diderrichii","Rubiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Nauclea","diderrichii",NA,0.565472551602986,0.0941339098036177
"142","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Ongokea gore","Ongokea_gore","Olacaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Ongokea","gore",NA,0.7492,0.0941339098036177
"143","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Oxyanthis speciosus","Oxyanthus_tubiflorus","Rubiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Oxyanthus","tubiflorus",NA,0.525,0.0941339098036177
"144","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Panda oleosa","Panda_oleosa","Pandaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Panda","oleosa",NA,0.565,0.0941339098036177
"145","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Plagiostyles africana","Plagiostyles_africana","Euphorbiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Plagiostyles","africana",NA,0.741333333333333,0.0941339098036177
"146","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Pseudospondias longifolia","Pseudospondias_longifolia","Anacardiaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Pseudospondias","longifolia","Mutualistic",0.566013283034659,0.123401724247162
"147","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Ricinodendron heudelotii","Ricinodendron_heudelotii","Euphorbiaceae","","Fruit","Dispersal","Rumen","Makokou","0""34'N","12""552'E","16","Ricinodendron","heudelotii","Mutualistic",0.2106,0.0941339098036177
"149","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Santiria trimera","Santiria_trimera","Burseraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Santiria","trimera",NA,0.5813,0.0941339098036177
"150","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Sherbournia batesii","Sherbournia_batesii","Rubiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Sherbournia","batesii",NA,0.637445334781665,0.123401724247162
"151","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Staudtia stipitata","Staudtia_kamerunensis","Myristicaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Staudtia","kamerunensis",NA,0.758509803921569,0.0941339098036177
"152","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Thonningia sanguinea","Thonningia_sanguinea","Balanophoraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Thonningia","sanguinea",NA,0.617656797691566,0.14357299413567
"153","Bay_Duiker","Cephalophus dorsalis","Cephalophus_dorsalis","Bovidae","Ruminant","Uvaria klaineana","Uvaria_klaineana","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Uvaria","klaineana",NA,0.565580530764063,0.123401724247162
"154","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Anopyxis klaineana","Anopyxis_klaineana","Rhizophoraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Anopyxis","klaineana",NA,0.799909090909091,0.0941339098036177
"155","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Antrocaryon klaineanum","Antrocaryon_klaineanum","Anacardiaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Antrocaryon","klaineanum",NA,0.498788888888889,0.0941339098036177
"156","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Artabotrys rhopalocarpus","Artabotrys_congolensis","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Artabotrys","congolensis",NA,0.565580530764063,0.123401724247162
"157","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Artabotrys le-testui","Artabotrys_le-testui","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Artabotrys","le-testui",NA,0.565580530764063,0.123401724247162
"158","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Caloncoba glauca","Caloncoba_glauca","Achariaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Caloncoba","glauca",NA,0.65,0.0941339098036177
"159","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Donella pruniformis","Donella_pruniformis","Sapotaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Chrysophyllum","pruniforme",NA,0.665168724279835,0.0941339098036177
"160","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Coelocaryon preussii","Coelocaryon_preussii","Myristicaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Coelocaryon","preussii",NA,0.49353216374269,0.0941339098036177
"161","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Ctlindropsis parvifolia","Cylindropsis_parvifolia","Apocynaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Cylindropsis","parvifolia",NA,0.592856179202742,0.123401724247162
"162","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Dacryodes buettneri","Dacryodes_buettneri","Burseraceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Dacryodes","buettneri",NA,0.568825303631554,0.0941339098036177
"163","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae ","Ruminant","Ficus exasperata","Ficus_ampelos","Moraceae","Tree",NA,"Consumption","Observation ","Kibale National Park","0""13'-0""19'N ","30""19'-30""32'E","72","Ficus","ampelas",NA,0.405534661835749,0.0941339098036177
"164","White_Bellied_Duiker","Cephalophus leucogaster","Cephalophus_leucogaster","Bovidae","Ruminant","Polyalthia suaveolens","Greenwayodendron_suaveolens","Annonaceae","",NA,"Consumption","Rumen","Makokou","0""34'N","12""52'E","40","Greenwayodendron","suaveolens",NA,0.565580530764063,0.123401724247162
